"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Carlos Villanueva","1.5","0.3","1.0","1.3","2.4","0.2","$0.9","4138"
"Tommy Milone","0.1","-0.1","0.0","-0.1","2.3","0.2","$1.9","7608"
"Bronswell Patrick","0.2","-0.2","0.2","-0.1","2.3","0.2","","1010054"
"Jorge Lopez","0.0","-0.4","0.2","-0.2","1.9","0.2","$1.7","14527"
"Tom Edens","0.2","-0.3","0.3","0.0","2.1","0.2","","1003671"
"Paul Rigdon","1.0","0.7","0.1","0.8","2.3","0.2","","1010955"
"Mark Leiter","0.4","0.4","-0.2","0.2","2.0","0.2","","1007501"
"Seth McClung","0.5","0.3","0.1","0.4","1.0","0.2","$0.9","1657"
"Rafael Novoa","0.3","0.5","-0.4","0.1","1.4","0.1","","1009654"
"Todd Ritchie","0.1","-0.3","0.3","0.0","1.3","0.1","$0.5","253"
"Tom Hausman","0.3","-0.1","0.3","0.2","1.2","0.1","","1005505"
"Dana Eveland","-0.6","-0.6","-0.1","-0.7","1.3","0.1","$0.6","5508"
"Rocky Coppinger","0.2","0.0","0.1","0.1","1.1","0.1","","1002604"
"Andy Beene","-0.8","-0.5","-0.3","-0.9","1.0","0.1","","1000773"
"Pete Harnisch","0.0","0.1","-0.1","-0.1","1.0","0.1","","1005374"
"Zach Jackson","-0.1","-0.3","0.1","-0.2","0.7","0.1","$0.3","8356"
"Bill Pulsipher","0.0","0.3","-0.4","0.0","0.2","0.1","","842"
"Archie Reynolds","-0.9","-0.6","-0.4","-1.0","0.5","0.1","","1010861"
"Wayne Franklin","0.2","1.4","-1.2","0.2","0.3","0.1","$0.1","557"
"Brad Woodall","0.1","0.1","0.0","0.1","0.4","0.0","","1014206"
"Bryan Clutterbuck","0.5","0.6","-0.1","0.5","0.3","0.0","","1002365"
"Ramon Garcia","-0.1","0.0","0.0","-0.1","0.1","0.0","","1004511"
"Tyler Wagner","-0.3","-0.4","0.1","-0.3","0.0","0.0","$0.0","13796"
"Rickey Keeton","0.2","-0.1","0.3","0.2","-0.1","0.0","","1006759"
"Chuck Crim","0.1","-0.2","0.3","0.1","-0.1","0.0","","1002768"
"Gary Beare","-0.3","-0.3","0.0","-0.3","-1.1","0.0","","1000722"
"Bob Gibson","-0.1","0.2","-0.3","-0.1","-0.6","0.0","","1004663"
"Jeff Peterek","0.1","0.2","0.0","0.2","-0.3","0.0","","1010230"
"Jorge De La Rosa","-1.1","-0.4","-0.7","-1.1","-0.4","0.0","($0.2)","2047"
"George Brunet","-0.5","-0.3","-0.1","-0.4","-0.4","0.0","","1001590"
"Bruce Ruffin","-0.9","-0.6","-0.2","-0.9","-0.6","-0.1","","1011294"
"Jim Hunter","-0.7","-0.6","0.0","-0.6","-0.6","-0.1","","1006203"
"Jim Abbott","-1.1","-0.6","-0.4","-1.0","-1.0","-0.1","","1000012"
"Gary Bell","-0.5","-0.8","0.4","-0.4","-1.0","-0.1","","1000806"
"Jose Cabrera","-1.1","-0.5","-0.5","-1.0","-1.2","-0.1","($0.4)","679"
"Rafael Roque","0.2","0.3","0.1","0.3","-1.2","-0.1","","1011191"
"Bobby Bolin","-0.9","0.3","-1.0","-0.8","-1.1","-0.1","","1001146"
"Mike Burns","-0.7","-0.2","-0.4","-0.6","-1.3","-0.1","($0.8)","2932"
"Ruben Quevedo","-0.9","-0.4","-0.4","-0.8","-2.0","-0.1","($3.2)","705"
"George Lauzerique","-0.8","-0.3","-0.3","-0.6","-1.5","-0.1","","1007385"
"Dave LaPoint","-0.6","-0.1","-0.3","-0.4","-1.6","-0.2","","1007338"
"Luis Martinez","-0.6","-0.4","-0.1","-0.4","-1.9","-0.2","($0.7)","1823"
"Hiram Burgos","-0.6","-0.2","-0.2","-0.5","-1.9","-0.2","($1.4)","9412"
"Ben Diggins","-0.8","-0.1","-0.5","-0.6","-2.1","-0.2","($0.8)","1599"
"Allen Levrault","-0.6","0.0","-0.4","-0.4","-2.3","-0.2","","925"
"Mark Ciardi","-0.3","-0.4","0.3","-0.1","-2.4","-0.2","","1002232"
"Jimmy Osting","-0.3","-0.2","0.1","-0.1","-2.4","-0.2","($0.8)","701"
"Sid Roberson","0.3","0.0","0.6","0.5","-2.6","-0.2","","1011048"
"Nick Neugebauer","0.0","-0.1","0.4","0.3","-2.6","-0.2","($1.2)","698"
"Everett Stull","-0.5","0.0","-0.2","-0.2","-3.5","-0.3","$0.4","712"
"Matt Ford","-0.6","-0.3","0.0","-0.3","-3.3","-0.3","($1.3)","1674"
"Paul Wagner","-1.0","0.1","-0.8","-0.7","-3.3","-0.3","","1013490"
"Alfredo Figaro","-0.5","0.2","-0.3","-0.1","-3.8","-0.4","($2.7)","8404"
"Tyler Cravy","-0.8","-0.1","-0.3","-0.4","-4.3","-0.4","($3.1)","10770"
"Jerry Reuss","-0.3","0.2","-0.1","0.1","-4.1","-0.4","","1010853"
"Horacio Estrada","-0.3","0.0","0.1","0.1","-4.9","-0.4","","1003843"
"Garry Roggenburk","0.2","0.1","0.5","0.6","-4.1","-0.4","","1011141"
"Marcelino Lopez","-1.4","0.0","-1.0","-1.0","-4.0","-0.4","","1007757"
"Braden Looper","-0.3","0.6","-0.4","0.2","-4.8","-0.5","($2.9)","526"
"Donovan Hand","0.3","0.2","0.6","0.8","-4.6","-0.5","($3.4)","8728"
"Nelson Figueroa","-0.8","0.0","-0.2","-0.2","-6.6","-0.6","($2.4)","683"
"Johnny Hellweg","-1.1","-0.2","-0.1","-0.3","-7.8","-0.7","($5.5)","10065"
