"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Harry McNeal","-0.6","-1.0","0.3","-0.7","0.2","0.0","","1008664"
"Earl Yingling","-0.3","-0.2","0.0","-0.3","0.2","0.0","","1014346"
"Matt Young","-0.5","-0.4","-0.2","-0.6","0.1","0.0","","1014385"
"Paul Rigdon","-0.2","-0.2","0.0","-0.2","0.0","0.0","","1010955"
"Johnny Antonelli","-0.9","-1.0","0.0","-0.9","-0.1","0.0","","1000277"
"Jason Phillips","0.3","0.1","0.2","0.3","-0.1","0.0","$0.0","1549"
"John Smiley","0.2","-0.1","0.4","0.2","-0.1","0.0","","1012084"
"Kyle Denney","-0.5","-0.8","0.3","-0.5","-0.1","0.0","$0.0","7192"
"Jerry Ujdur","-0.6","-0.3","-0.2","-0.5","-0.2","0.0","","1013269"
"Alan Embree","-0.3","0.0","-0.3","-0.3","-0.2","0.0","","1030"
"Chris Seddon","0.0","0.0","0.0","0.0","-0.2","0.0","($0.2)","3833"
"Tom Kramer","1.0","0.7","0.4","1.1","-0.3","0.0","","1007139"
"Johnny Gray","-0.6","0.0","-0.5","-0.6","-0.3","0.0","","1004973"
"Pop-Boy Smith","-0.2","0.2","-0.3","-0.2","-0.3","0.0","","1012194"
"Red Torkelson","-1.1","-0.4","-0.6","-1.1","-0.3","0.0","","1013125"
"Chris Nabholz","-0.7","-0.5","-0.1","-0.6","-0.4","0.0","","1009431"
"Ruben Gomez","0.3","-0.3","0.6","0.3","-0.5","0.0","","1004827"
"Jack Lundbom","-1.2","-0.5","-0.6","-1.1","-0.5","-0.1","","1007834"
"Alex White","0.2","0.1","0.2","0.3","-0.5","-0.1","($0.4)","10054"
"Ed Walker","-0.4","-0.2","-0.2","-0.3","-0.5","-0.1","","1013514"
"Joe Dawson","-0.3","-0.2","0.0","-0.2","-0.6","-0.1","","1003092"
"Curt Wardle","-0.8","-0.4","-0.3","-0.8","-0.7","-0.1","","1013620"
"Derek Lilliquist","0.3","0.1","0.4","0.4","-0.7","-0.1","","1007607"
"Mike Walker","-0.9","-0.3","-0.5","-0.8","-0.8","-0.1","","1013527"
"Sergio Valdez","-0.3","0.0","-0.3","-0.3","-0.7","-0.1","","1013320"
"Dick Braggins","-0.4","-0.2","-0.1","-0.3","-0.8","-0.1","","1001332"
"Grover Lowdermilk","-0.6","-0.6","0.0","-0.5","-0.7","-0.1","","1007784"
"Bob Milacki","0.2","0.0","0.2","0.3","-1.0","-0.1","","1008855"
"Luther Roy","-1.4","-0.3","-1.0","-1.3","-1.0","-0.1","","1011268"
"Bill Cristall","-0.6","0.0","-0.5","-0.5","-1.1","-0.1","","1002776"
"Gus Weyhing","-0.2","-0.3","0.1","-0.2","-1.1","-0.1","","1013820"
"Ron Taylor","-0.3","0.0","-0.2","-0.2","-1.2","-0.1","","1012885"
"Bill Butler","0.3","0.1","0.3","0.4","-1.2","-0.1","","1001771"
"Roger Wolff","0.1","0.0","0.2","0.3","-1.3","-0.1","","1014193"
"Dave Mlicki","0.2","0.1","0.2","0.3","-1.4","-0.1","","569"
"Gary Boyd","-0.5","0.1","-0.4","-0.3","-1.3","-0.1","","1001277"
"Dike Varney","-0.5","0.0","-0.3","-0.3","-1.5","-0.1","","1013371"
"Abe Bowman","-1.3","-0.4","-0.7","-1.1","-1.3","-0.1","","1001263"
"Gene Wright","-3.3","-0.8","-2.3","-3.2","-1.4","-0.1","","1014278"
"Jack Hickey","-0.6","-0.1","-0.3","-0.5","-1.4","-0.1","","1005769"
"Al Tedrow","0.6","0.2","0.6","0.8","-1.4","-0.1","","1012902"
"Steve Kline","-0.2","0.3","-0.3","0.0","-1.6","-0.2","","1007005"
"Shaun Marcum","-0.1","0.2","-0.1","0.1","-1.8","-0.2","($1.4)","6204"
"Willie Blair","0.2","-0.3","0.7","0.3","-1.8","-0.2","","1001033"
"Jim Brower","-0.1","-0.2","0.2","0.1","-2.7","-0.2","","313"
"Rick Rodriguez","-0.8","-0.3","-0.3","-0.6","-2.0","-0.2","","1011110"
"Bryan Oelkers","0.1","0.0","0.3","0.3","-2.2","-0.2","","1009736"
"Dave Freisleben","-0.9","0.0","-0.7","-0.7","-2.0","-0.2","","1004333"
"Oscar Streit","-1.6","-0.6","-0.8","-1.4","-2.4","-0.2","","1012608"
"Rick Behenna","-0.5","-0.1","-0.1","-0.2","-3.3","-0.2","","1000782"
"Mike Kekich","-1.6","-1.2","-0.2","-1.4","-2.3","-0.2","","1006764"
"George Blaeholder","1.4","0.8","0.8","1.7","-2.8","-0.2","","1001025"
"Ed Connolly","-2.3","-1.2","-0.7","-2.0","-2.4","-0.3","","1002526"
"Bob Johnson","-0.2","0.1","0.0","0.1","-2.7","-0.3","","1006430"
"Harry Eells","0.3","0.2","0.4","0.6","-2.5","-0.3","","1003695"
"Al Nipper","-0.4","-0.3","0.2","-0.1","-2.9","-0.3","","1009602"
"Tom Waddell","0.0","0.8","-0.5","0.3","-3.1","-0.3","","1013468"
"Julian Tavarez","-1.6","-1.2","0.0","-1.3","-3.3","-0.3","","541"
"Hal Kleine","-0.9","0.0","-0.6","-0.6","-2.8","-0.3","","1006992"
"Milt Shoffner","-2.0","-1.6","-0.2","-1.7","-3.4","-0.3","","1011920"
"Bud Messenger","0.3","0.2","0.4","0.7","-3.7","-0.3","","1008801"
"Harry Otis","0.1","-0.1","0.5","0.5","-3.0","-0.3","","1009895"
"John Bohnet","-0.2","0.2","0.0","0.2","-4.0","-0.4","","1001129"
"Vince Colbert","-0.6","-0.2","0.0","-0.2","-3.2","-0.4","","1002408"
"Paul Abbott","-0.3","0.3","-0.2","0.1","-4.2","-0.4","","1061"
"Bryan Clark","-0.4","0.0","0.0","0.0","-4.3","-0.4","","1002270"
"Jeff Shaw","-1.0","-0.8","0.2","-0.6","-5.2","-0.5","","1011823"
"Jose Roman","-1.2","0.2","-0.9","-0.7","-5.0","-0.5","","1011166"
"Tim Drew","-1.1","-0.4","-0.2","-0.6","-5.6","-0.5","","380"
"Brett Myers","-0.2","0.3","0.0","0.3","-5.6","-0.5","($3.6)","962"
"Ramon Romero","-0.1","0.5","-0.1","0.4","-5.3","-0.5","","1011172"
"Jeff Mutis","-1.6","-0.6","-0.5","-1.0","-6.4","-0.6","","1009412"
"Denis Boucher","-0.8","-0.4","0.2","-0.1","-6.4","-0.6","","1001231"
"Tomo Ohka","-0.4","0.4","-0.2","0.3","-8.1","-0.7","($4.4)","788"
"Sam Jones","-0.9","0.0","-0.1","0.0","-8.2","-0.8","","1006590"
"Darrel Akerfelds","-1.0","0.1","-0.1","-0.1","-10.8","-0.9","","1000096"
