"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"John Denny","11.9","1.4","3.1","4.5","67.8","7.4","","1003210"
"Johnny Lush","3.2","-2.1","-2.1","-4.2","63.4","7.4","","1007847"
"Bill McGee","8.6","0.6","0.7","1.3","71.5","7.3","","1008507"
"Miles Mikolas","8.2","0.2","1.3","1.5","64.5","6.7","$53.8","9803"
"Lee Meadows","4.5","-4.2","2.0","-2.2","56.3","6.6","","1008705"
"Tony Mullane","11.5","4.6","0.4","5.0","74.7","6.4","","1009291"
"Curt Davis","5.6","-0.8","0.1","-0.7","62.9","6.4","","1003043"
"Mike O'Neill","3.5","-2.0","-0.9","-2.9","59.3","6.4","","1009816"
"Bob Harmon","6.2","1.7","-1.6","0.1","59.9","6.0","","1005371"
"Rheal Cormier","3.2","-1.0","-1.7","-2.7","53.6","6.0","","952"
"Red Donahue","-2.4","-5.5","-2.7","-8.2","71.7","5.8","","1003373"
"Willie Sudhoff","8.0","2.0","0.2","2.2","64.8","5.8","","1012670"
"Jeff Pfeffer","6.4","0.1","0.5","0.7","59.1","5.8","","1010264"
"Kid Nichols","6.7","0.8","0.1","0.9","49.3","5.7","","1009564"
"Eric Rasmussen","5.2","1.4","-1.8","-0.4","52.0","5.6","","1010704"
"Dave LaPoint","4.4","-3.3","2.2","-1.1","49.7","5.5","","1007338"
"Joel Pineiro","4.5","-0.2","-0.8","-1.0","53.0","5.5","$34.4","1094"
"Ernie White","7.3","2.5","-0.6","1.9","49.7","5.4","","1013871"
"Jack Taylor","10.1","4.3","0.5","4.8","48.5","5.3","","1012879"
"Burleigh Grimes","7.7","-0.6","3.1","2.5","55.5","5.2","","1005061"
"Ken Hill","4.4","1.1","-1.8","-0.7","46.8","5.1","","1005827"
"Jeff Suppan","7.6","0.8","1.8","2.6","52.4","5.1","$23.3","633"
"Bill Walker","7.9","-1.7","4.6","2.9","51.0","5.0","","1013508"
"Bryn Smith","1.9","-0.4","-2.5","-2.8","44.1","4.8","","1012104"
"Red Barrett","7.0","0.6","1.6","2.3","43.3","4.7","","1000600"
"Alan Benes","4.4","1.0","-1.2","-0.3","45.6","4.7","","265"
"Bill Steele","-0.6","-2.7","-2.6","-5.3","46.8","4.7","","1012449"
"Jim Hughey","1.0","-2.3","-1.3","-3.6","48.7","4.6","","1006155"
"Johnny Beazley","6.0","0.2","1.5","1.6","39.3","4.4","","1000735"
"Bugs Raymond","2.8","1.9","-3.3","-1.5","35.7","4.3","","1010731"
"Bill Hart","-2.9","-2.1","-5.0","-7.1","53.1","4.2","","1005438"
"Mike Leake","1.7","-1.2","-1.3","-2.5","41.2","4.2","$33.5","10130"
"Marv Goodwin","0.8","-0.5","-2.9","-3.3","35.9","4.1","","1004867"
"Stoney McGlynn","0.3","-1.2","-2.6","-3.8","35.3","4.1","","1008536"
"Cowboy Jones","2.5","-1.9","0.3","-1.6","45.0","4.1","","1006542"
"Ken Burkhart","7.7","0.0","3.7","3.7","37.2","4.0","","1001693"
"Jack Taylor","0.8","-1.5","-1.7","-3.2","42.7","4.0","","1012878"
"Dan Griner","1.8","-2.3","0.0","-2.2","36.3","4.0","","1005072"
"Lindy McDaniel","2.3","-1.2","-0.4","-1.6","36.0","3.9","","1008441"
"Dad Clarkson","2.5","0.0","-1.5","-1.4","53.8","3.9","","1002274"
"Jake Westbrook","2.8","-1.6","0.6","-0.9","35.8","3.8","$24.8","412"
"Silvio Martinez","3.7","1.8","-1.8","-0.1","34.5","3.7","","1008196"
"Clyde Shoun","3.2","0.0","-0.5","-0.5","36.1","3.7","","1011934"
"Larry Jaster","8.1","2.6","1.8","4.4","32.2","3.7","","1006367"
"Greg Mathews","5.6","1.5","0.5","2.0","35.5","3.6","","1008237"
"Al Jackson","4.6","1.1","-0.2","1.0","32.1","3.6","","1006288"
"Garrett Stephenson","5.6","2.5","-0.5","2.0","38.3","3.6","$1.8","1185"
"Clarence Mitchell","7.2","0.0","3.6","3.6","37.9","3.6","","1008998"
"Omar Olivares","4.9","0.5","0.9","1.4","32.6","3.5","","1009771"
"Jerry Reuss","1.4","-2.0","-0.2","-2.2","32.3","3.5","","1010853"
"Ted Wilks","8.5","2.2","2.8","5.0","32.6","3.5","","1013962"
"Allen Sothoron","4.1","1.0","-0.4","0.6","36.0","3.5","","1012288"
"Joe Presko","3.8","1.5","-1.1","0.4","33.8","3.5","","1010522"
"Pol Perritt","2.4","-0.2","-0.8","-1.0","30.8","3.4","","1010206"
"Alan Foster","5.1","0.2","1.5","1.7","31.0","3.3","","1004246"
"Art Reinhart","5.8","2.0","0.6","2.7","32.6","3.1","","1010810"
"Shelby Miller","5.6","2.5","0.2","2.7","26.6","2.9","$21.4","10197"
"Braden Looper","3.0","1.4","-1.2","0.1","29.4","2.8","$16.7","526"
"John Stuper","2.9","0.1","0.0","0.1","26.1","2.8","","1012652"
"Gene Packard","2.9","0.2","0.0","0.2","22.1","2.7","","1009939"
"Herm Wehmeier","2.3","1.5","-1.7","-0.2","24.5","2.5","","1013729"
"Stan Yerkes","-1.4","-3.6","-0.2","-3.8","23.5","2.4","","1014340"
"Todd Wellemeyer","2.3","0.3","-0.3","0.0","23.8","2.3","$14.1","1709"
"Jack Harper","2.6","1.6","-1.3","0.3","23.9","2.3","","1005380"
"Jason Marquis","4.3","1.2","1.0","2.2","21.2","2.1","$8.8","105"
"Ed Murphy","-0.2","-0.7","-1.5","-2.2","20.0","1.9","","1009360"
"John Curtis","4.9","0.4","2.9","3.3","15.0","1.6","","1002905"
"Bill Kissinger","-4.8","-4.5","-1.8","-6.4","20.2","1.6","","1006979"
"Mike Torrez","2.6","0.6","0.5","1.1","14.4","1.5","","1013134"
"Ferdie Schupp","1.3","0.0","-0.1","-0.2","13.2","1.5","","1011649"
"Pete Falcone","2.0","0.5","0.2","0.7","11.3","1.4","","1003910"
"Bill Pertica","0.5","0.0","-0.8","-0.8","13.2","1.3","","1010217"
"Rube Geyer","0.1","0.6","-1.6","-1.0","10.9","1.1","","1004650"
"Mark Mulder","1.4","-1.2","1.6","0.4","8.6","1.0","$4.2","932"
"Buster Brown","2.7","0.6","1.3","1.9","7.0","0.8","","1001499"
"Johnny Stuart","0.3","2.2","-2.2","-0.1","4.2","0.4","","1012640"
"Allen Watson","-0.3","-0.3","-0.4","-0.7","3.5","0.4","","1013675"
"Jakie May","-2.1","-0.3","-1.8","-2.1","-0.5","-0.1","","1008301"
