teamId,ateam,aseason
27.0,Pirates,1937
27.0,Pirates,1938
27.0,Pirates,1939
27.0,Pirates,1940
27.0,Pirates,1941
27.0,Pirates,1942
27.0,Pirates,1946
27.0,Pirates,1947
26.0,Phillies,1947
26.0,Phillies,1948
26.0,Phillies,1949
26.0,Phillies,1950
26.0,Phillies,1951
26.0,Phillies,1952
