teamId,ateam,aseason
26.0,Phillies,1919
26.0,Phillies,1920
26.0,Phillies,1921
26.0,Phillies,1922
26.0,Phillies,1923
26.0,Phillies,1924
17.0,Cubs,1927
17.0,Cubs,1928
9.0,Yankees,1931
