teamId,ateam,aseason
27.0,Pirates,1935
27.0,Pirates,1936
27.0,Pirates,1937
27.0,Pirates,1938
27.0,Pirates,1939
27.0,Pirates,1940
27.0,Pirates,1941
22.0,Dodgers,1941
3.0,Red Sox,1942
3.0,Red Sox,1943
3.0,Red Sox,1946
