teamId,ateam,aseason
1.0,Angels,2009
1.0,Angels,2010
7.0,Royals,2010
7.0,Royals,2011
29.0,Padres,2013
26.0,Phillies,2014
26.0,Phillies,2015
3.0,Red Sox,2016
