teamId,ateam,aseason
1082.0,Senators,1894
1082.0,Senators,1895
1082.0,Senators,1896
1082.0,Senators,1897
1082.0,Senators,1898
1082.0,Senators,1899
30.0,Giants,1900
8.0,Senators,1901
6.0,Tigers,1902
