teamId,ateam,aseason
4.0,White Sox,1933
16.0,Bees,1937
16.0,Bees,1938
22.0,Dodgers,1939
28.0,Cardinals,1940
28.0,Cardinals,1941
16.0,Braves,1944
16.0,Braves,1945
