teamId,ateam,aseason
17.0,Cubs,1933
17.0,Cubs,1935
17.0,Cubs,1936
22.0,Dodgers,1937
28.0,Cardinals,1938
6.0,Tigers,1942
6.0,Tigers,1943
6.0,Tigers,1944
