teamId,ateam,aseason
14.0,Blue Jays,2008
14.0,Blue Jays,2009
14.0,Blue Jays,2010
14.0,Blue Jays,2011
10.0,Athletics,2011
6.0,Tigers,2011
4.0,White Sox,2013
