teamId,ateam,aseason
6.0,Tigers,1943
6.0,Tigers,1944
6.0,Tigers,1945
6.0,Tigers,1946
6.0,Tigers,1947
6.0,Tigers,1948
6.0,Tigers,1949
2.0,Browns,1950
2.0,Browns,1951
9.0,Yankees,1951
2.0,Browns,1952
