teamId,ateam,aseason
6.0,Tigers,1955
6.0,Tigers,1956
6.0,Tigers,1957
10.0,Athletics,1958
9.0,Yankees,1958
9.0,Yankees,1959
9.0,Yankees,1960
9.0,Yankees,1961
