teamId,ateam,aseason
8.0,Twins,1973
8.0,Twins,1974
8.0,Twins,1975
8.0,Twins,1976
3.0,Red Sox,1977
3.0,Red Sox,1978
3.0,Red Sox,1979
3.0,Red Sox,1980
3.0,Red Sox,1981
17.0,Cubs,1982
17.0,Cubs,1983
26.0,Phillies,1984
28.0,Cardinals,1985
6.0,Tigers,1986
24.0,Expos,1987
