teamId,ateam,aseason
10.0,Athletics,2000
10.0,Athletics,2001
10.0,Athletics,2002
10.0,Athletics,2003
10.0,Athletics,2004
28.0,Cardinals,2005
28.0,Cardinals,2006
28.0,Cardinals,2007
28.0,Cardinals,2008
