teamId,ateam,aseason
23.0,Pilots,1969
23.0,Brewers,1970
23.0,Brewers,1971
23.0,Brewers,1972
23.0,Brewers,1973
1.0,Angels,1974
25.0,Mets,1975
25.0,Mets,1976
25.0,Mets,1977
25.0,Mets,1978
25.0,Mets,1979
3.0,Red Sox,1980
