teamId,ateam,aseason
27.0,Pirates,1955
27.0,Pirates,1956
27.0,Pirates,1957
27.0,Pirates,1959
10.0,Athletics,1960
2.0,Orioles,1961
2.0,Orioles,1962
2.0,Orioles,1963
2.0,Orioles,1964
2.0,Orioles,1965
2.0,Orioles,1966
26.0,Phillies,1967
26.0,Phillies,1968
2.0,Orioles,1969
2.0,Orioles,1970
2.0,Orioles,1971
