teamId,ateam,aseason
16.0,Braves,1966
16.0,Braves,1967
16.0,Braves,1968
16.0,Braves,1969
16.0,Braves,1970
16.0,Braves,1971
16.0,Braves,1972
24.0,Expos,1973
