teamId,ateam,aseason
3.0,Red Sox,1961
3.0,Red Sox,1962
27.0,Pirates,1963
27.0,Pirates,1964
27.0,Pirates,1965
27.0,Pirates,1966
16.0,Braves,1966
16.0,Braves,1967
