teamId,ateam,aseason
18.0,Reds,1990
18.0,Reds,1991
18.0,Reds,1992
20.0,Marlins,1993
20.0,Marlins,1994
20.0,Marlins,1995
20.0,Marlins,1996
3.0,Red Sox,1997
20.0,Marlins,1998
16.0,Braves,2002
9.0,Yankees,2003
10.0,Athletics,2004
29.0,Padres,2005
18.0,Reds,2006
