teamId,ateam,aseason
12.0,Devil Rays,2001
12.0,Devil Rays,2002
12.0,Devil Rays,2003
12.0,Devil Rays,2004
25.0,Mets,2004
25.0,Mets,2005
25.0,Mets,2006
14.0,Blue Jays,2007
2.0,Orioles,2007
