teamId,ateam,aseason
24.0,Expos,1981
24.0,Expos,1982
24.0,Expos,1983
24.0,Expos,1984
24.0,Expos,1985
24.0,Expos,1986
24.0,Expos,1987
24.0,Expos,1988
24.0,Expos,1989
28.0,Cardinals,1990
28.0,Cardinals,1991
28.0,Cardinals,1992
19.0,Rockies,1993
